,E,tot>50keV,tot>200keV,tot>500keV,fe,se,de,511
253,2580,0.09035359020204564,0.07808550086095477,0.06332993355989314,0.02110474743262048,0.0023536893047532135,0.00043935533688726656,0.0013477968229323666
254,2590,0.09013343179928113,0.0776696868568565,0.06311491421181772,0.02115341978225948,0.002409173817398966,0.0004195242808949961,0.0013566541578647615
255,2600,0.0903294743578565,0.07776957030305323,0.06329964612805525,0.021203526545331308,0.0023739526558492516,0.0004450133010445063,0.0013058384758006538
256,2610,0.08989268603440746,0.07740364565375156,0.06292135015942757,0.020927536802976418,0.002434102723239647,0.0004392057190331235,0.001284779346330539
257,2620,0.090087609983589,0.07761426863729728,0.0630336339421707,0.020697684517211063,0.0024333830661118225,0.00043997532205456184,0.001318287324368324
258,2630,0.08999809475058813,0.07756899987489135,0.06308910434470459,0.020938118643887626,0.002453110830729629,0.00045954942895668377,0.0013684269917420113
259,2640,0.09023937611396562,0.07769114507504782,0.06322346558376694,0.020918886981047078,0.0025290691980753284,0.00043497705149214266,0.0013563449523075817
260,2650,0.08970846236172039,0.07736327606400568,0.06290368034299695,0.020776760392452635,0.002540386360267347,0.00041131616285187896,0.0013976604662451965
261,2660,0.08980629679697541,0.07749672609152637,0.06297203419659383,0.020825390735184496,0.0025622245832117386,0.00044546290342640637,0.001424587113603608
262,2670,0.09017398253278652,0.07761186764509023,0.0630336809738803,0.020899808939676048,0.002583979328165375,0.0004527034427366653,0.001435994791476519
263,2680,0.08997417024963361,0.07756536384320775,0.06314361827029741,0.020727767386498893,0.0025951206872818844,0.00044291139343001273,0.0013825798981384767
264,2690,0.09031100091803618,0.07791751250985919,0.06345359391768707,0.020736627057500095,0.0026821849261045526,0.00043396604559148684,0.0014562510505695704
265,2700,0.08991973957909051,0.07784478468575355,0.0635155048357085,0.020863999277325525,0.0026559900116063457,0.00043392730830373944,0.0014618833574359252
266,2710,0.09020223738642612,0.07754217538617335,0.06315058204729633,0.02036944165157983,0.0025526201184460813,0.00044757388390287645,0.0014522001556848726
267,2720,0.09017505069624993,0.0780063438603708,0.06360732339868945,0.020726008863407752,0.002684249936529259,0.00042742321647218373,0.0014296985220155095
268,2730,0.09007426937442767,0.07781044069275317,0.06333665308295686,0.020610513181971997,0.002684667086847537,0.0004522557458130259,0.0013832290098004783
269,2740,0.08998828327581682,0.07762329771363814,0.06325830574887795,0.02047945731719029,0.0027523097312836535,0.0004905978090366036,0.0015102089162350259
270,2750,0.09036744624817579,0.07791288677869274,0.06351889231742512,0.020379244211449536,0.0026982748773674804,0.0005088221127540216,0.001471350599203937
271,2760,0.08981643513443485,0.07752456500508241,0.0631176130588165,0.02043569250393638,0.002810276443505471,0.00047515596037709523,0.0014820720307735236
272,2770,0.0905780034056368,0.07827474258796568,0.06376895777965212,0.020600124130687333,0.002759520664576603,0.0004519630154208508,0.0015118481149641134
273,2780,0.09050680059786174,0.07801825670251614,0.0636419373642938,0.020500272405122803,0.00283523699245684,0.00045506745004979536,0.0014998165434887234
274,2790,0.09031848436351876,0.07805439100041298,0.06385619811520417,0.020345300177794477,0.002848833476409138,0.00048035422557149074,0.0015615475649766284
275,2800,0.08980184068931307,0.07781908459211873,0.0635095566949872,0.020361033336682533,0.002741334337566249,0.00046282268036832775,0.0016194838063486614
276,2810,0.09063106543124673,0.07815868313121152,0.06380932376709375,0.020503822652910064,0.0029311480277132464,0.0004650986498715254,0.0015082146371046068
277,2820,0.09024347184610486,0.0779067348038953,0.06354999795083906,0.020129065614133537,0.0027742486672572455,0.0005059851262440772,0.0015955870530858787
278,2830,0.09001539457547708,0.07762500324489646,0.06327272784483023,0.02019702224701017,0.0028492157576892247,0.0004979441122631914,0.0015492905673022994
279,2840,0.09012037143904758,0.0777730930458426,0.06352025413754739,0.02035974030358633,0.0028194758177539827,0.0005166290972102814,0.0015267253488227845
280,2850,0.08967631514604375,0.07752402715868269,0.06336399029509676,0.020063382798247098,0.002926203865661068,0.0004944924047220498,0.0015677211658422514
281,2860,0.09049879934609338,0.07801121653226122,0.06374338075981446,0.020264065640961462,0.0029324113979991707,0.0005342323245754691,0.0015510727666664058
282,2870,0.08975356882155697,0.07752452405953696,0.06359509245560686,0.02017511330056953,0.002953426732298372,0.0005261986829418722,0.0015356569871612206
283,2880,0.08950914790707387,0.07733349749356931,0.06336325361431748,0.01998209302742385,0.0030039764700198475,0.0005018316074430043,0.001601731163197353
284,2890,0.08995701999044889,0.07762768391726309,0.0634705696601266,0.019817782181729374,0.002946222876938417,0.0004666667703703934,0.0016803892623087249
285,2900,0.09036601952600984,0.07798448601381229,0.06363575669498683,0.019959972921945644,0.0030004782133452577,0.00048675286928007155,0.001612029239330253
286,2910,0.09043170200450508,0.07818956826700078,0.06406605591599815,0.019911773571279687,0.0030250832401555005,0.0005346586669332211,0.0016446565515445823
287,2920,0.09035489966023619,0.0780141953676727,0.0638590455831091,0.01998519672347959,0.003069707654624245,0.00045090439975962077,0.00169688551127377
288,2930,0.0897718956407889,0.07761013824600192,0.06354545258041705,0.01986842389676479,0.0030153500307247647,0.0005187698977590994,0.0016925639893405138
289,2940,0.09013350429115433,0.07793426651235258,0.06404445725258248,0.019948589366813943,0.003011282291533427,0.00047388398395421127,0.0016289280359011425
290,2950,0.08966229067659538,0.07761338439210552,0.06355094327723175,0.019760790831571427,0.003002612672963642,0.00046223622347621636,0.0017131966519022828
291,2960,0.0901379148865935,0.07776741400951163,0.06372873028485009,0.019718028734507127,0.0031237165240688924,0.0005657849786775064,0.0016021618052916634
292,2970,0.09022397952537489,0.07787177306268822,0.06384604185344399,0.019577327724266874,0.003094181742948438,0.0005425162639939311,0.0016880837988398733
293,2980,0.09050559718045285,0.07825038777951485,0.06429950345865673,0.01995726011974509,0.0031726024212126868,0.0005438091421123964,0.0016960573454771295
294,2990,0.09001579559326614,0.07792823502376973,0.0638366419591727,0.019756324917414775,0.0031133121961982166,0.000490892531180837,0.0016986561148948094
295,3000,0.09046745608573825,0.07820552583189626,0.06422977535924308,0.019860958809637935,0.003217318347630409,0.0005120885669369102,0.0017812604541890293
296,3010,0.09011491699931846,0.07778423473858437,0.06389272587868756,0.01949435911790478,0.0031870679583292766,0.0005613499172427223,0.0017890176224320904
297,3020,0.08992545755757717,0.0775847276824422,0.06353722035195451,0.019356131871335704,0.003207040912548914,0.0005041371131468938,0.0017921922523844015
298,3030,0.09009054070542478,0.07768903318411206,0.06380895433707941,0.019551851169784095,0.0032330011663358636,0.0005418649399742482,0.0017995220978585347
299,3040,0.09001528824121682,0.07765080023087438,0.06361602837061843,0.019265755928259493,0.0032565996258503657,0.000592315332645955,0.0017402572448940224
300,3050,0.09056394627989967,0.07842285928299704,0.0644484145381947,0.019465456912317478,0.0034016790174168986,0.0004870328448909877,0.0017472775241515436
301,3060,0.09025671560794718,0.07799225180138081,0.06403720341282523,0.019454912719708162,0.003302782718803702,0.0005539811269558926,0.0017610570110645483
302,3070,0.09027404216901462,0.07808828784772509,0.06411872025880716,0.019311979235239904,0.003408129102638855,0.0005349182763744428,0.0018424962852897474
303,3080,0.09002777884166961,0.07785885885209325,0.06409860700261116,0.01920787870731885,0.003289303230951893,0.0005602329247237699,0.0018594326027024856
304,3090,0.09035355216326188,0.07822165450778258,0.06413174173390784,0.019345519203840467,0.003344817556768945,0.0004902534025385231,0.0017777308014068924
305,3100,0.09026816460119513,0.07802049957423501,0.06412065686035358,0.019125752571426007,0.0034016303282356267,0.0005851462641179631,0.0018074434795101533
306,3110,0.09034217885440443,0.07802920754807176,0.06431501487864048,0.01911591596257036,0.0035120164441841844,0.0005392760256701364,0.0018863457102907609
307,3120,0.08988873786856559,0.07778060267795567,0.06407171833375955,0.01922837478853634,0.0034162238573506596,0.0005442696237158406,0.001808018955494402
308,3130,0.09014029580377789,0.07787753012106476,0.06411736293603819,0.01923029692757325,0.003508325388621088,0.0005581765043414968,0.0019190108219260661
309,3140,0.09007218017407635,0.07788193237231776,0.06393026842466547,0.01899595565183541,0.003479744085772274,0.0005222587729073247,0.0018799087124352562
310,3150,0.09038257606656334,0.07820970122136613,0.06434456317807326,0.019232623156271087,0.0035209753131280174,0.0005435709571446581,0.0019288240921326817
311,3160,0.0900951584308297,0.07801214741229028,0.06413552396356517,0.019025023965415777,0.0034872918524988805,0.000515210173920446,0.0018857728707792184
312,3170,0.08999578074349063,0.07777767104429924,0.06409501381418571,0.019167690692290584,0.0035616140762081963,0.0006125680641445217,0.0019145522969824557
313,3180,0.09062323435128129,0.07857588583011121,0.06456133725347303,0.018966847478930234,0.003525027770934416,0.0006085264513540267,0.001937326938765274
314,3190,0.09069556484271228,0.07837216562554301,0.06452978614996303,0.018949333945932255,0.0035364334372984386,0.0005772566760029098,0.001910690145698407
315,3200,0.09001935228284173,0.0778126407964938,0.06393603236307323,0.018784135685006868,0.0035029616416145377,0.000513757907572086,0.0019719777768467906
316,3210,0.08989146551996109,0.07782009527673614,0.06401135162222106,0.018767741495271013,0.0035517840726585997,0.000576678843443433,0.0018455924054477809
317,3220,0.09074829792469855,0.0785518005085719,0.06455728464792529,0.019072910929608493,0.0035638117112155336,0.0005851799336747249,0.0019840456074153062
318,3230,0.09042144865573042,0.07826914050676777,0.06425326398626706,0.018895223445430126,0.0035706818072153506,0.000579029482251138,0.0019597077363310293
319,3240,0.09019639897505585,0.07804069562501231,0.06427211376850887,0.019008612479300784,0.003607447265806027,0.0006028224644053769,0.0019310753520782413
320,3250,0.09003558848492134,0.07786847923883625,0.06425888892531517,0.01873914041241845,0.003688526083044655,0.0005871917880572767,0.0020398722165761475
321,3260,0.09008690593069343,0.07794262026835388,0.06418966583033345,0.01870841060325079,0.003604959819642922,0.0005861605032544271,0.0020413803134431475
322,3270,0.09004736239930772,0.07792871537840554,0.06444887125906738,0.018788149817345497,0.0035979161705859465,0.0005785995133085148,0.0020483293937264423
323,3280,0.09099928327048966,0.0786779130633918,0.06472596510273727,0.01871613380593516,0.003813377839651158,0.000618894845127725,0.002031699880931589
324,3290,0.0901219929493964,0.07782286389354501,0.06411882285448889,0.01864365948463893,0.003711224754809581,0.0005375126691663779,0.0020274283382756045
325,3300,0.09041256351519598,0.07825332127784342,0.06450168555392184,0.018556980966384248,0.0036563665408158256,0.0006131256553728295,0.0020502517498274006
326,3310,0.09035686839369572,0.07804648761969027,0.06427841242515078,0.01846557116100819,0.0037444435312827566,0.00057385002905296,0.0020373117865623933
327,3320,0.09039845646427551,0.07820158801097056,0.06446247922869272,0.018654415103735993,0.0038638769604551733,0.000576451004903072,0.002015059692545071
328,3330,0.09008794131402614,0.07800633786677835,0.06421993302925175,0.01853944571324709,0.0037206769491167435,0.000577606539310651,0.002155966697103562
329,3340,0.09056804311063237,0.07820543530177873,0.0645648273121978,0.01844996220504516,0.0038583843840139533,0.0006117475612572308,0.002075136657090032
330,3350,0.09015163447357494,0.07802445624937356,0.0644668451724681,0.01858059250562007,0.0037751113274817794,0.0005763255487621529,0.002152808602643222
331,3360,0.090813646418119,0.0784215209459725,0.06464359864064695,0.018407012603675686,0.0038493562369791203,0.0006074921651378114,0.0021015655430443934
332,3370,0.09040681102932416,0.07818371600068208,0.06455081267314922,0.01848304341653057,0.003807766645334041,0.0006150074664189514,0.0021450347422141266
333,3380,0.09072423263419999,0.07858056557437765,0.06488991641168528,0.018632872372552036,0.003863181825951693,0.0006075394722597334,0.0021263881529090672
334,3390,0.09062610651873741,0.07833406093976414,0.06460149683100144,0.018246805049351625,0.0038721934418723043,0.0006114738083015391,0.0021021189700505816
335,3400,0.0900633352095641,0.07800387975182649,0.06432608653990161,0.01820488014008559,0.003857748111406939,0.0006501742907173425,0.0020307299626007823
336,3410,0.09036631622506584,0.07818152057690005,0.06441091586496389,0.01805753269934038,0.003856109439248562,0.0006327647426036321,0.002172870193946291
337,3420,0.09067385734556993,0.07844196926890205,0.0650103771569561,0.018366223804221884,0.003892671760692999,0.0006712966565323743,0.0022292849452705773
338,3430,0.09078833638397396,0.07847631798974081,0.06485789099044133,0.018154136442727047,0.0039404108196054504,0.0005903554561272682,0.0022088897927824104
339,3440,0.09065350920789476,0.07843224338760856,0.06478765409644338,0.018142968225131846,0.003944276780370403,0.000618958894220771,0.0022876100361576327
340,3450,0.09072048137656807,0.07843200731917589,0.06481200626352553,0.018105107588366733,0.003910128965286697,0.0006101659130495979,0.0022073649207382516
341,3460,0.09055531355825032,0.07831298214059887,0.0648474714404148,0.018038557196453413,0.004105835569856816,0.0006189666558938834,0.0022011606503014036
342,3470,0.09036481749305982,0.07810954764987509,0.0647005023306966,0.01809779246630204,0.003995780478259223,0.0006480781397071304,0.002145882108694768
343,3480,0.09102354133159311,0.07885131241470722,0.06507283101649734,0.018203027792929267,0.004071646982955098,0.0006105719981318738,0.0022273274381393237
344,3490,0.09070148324144772,0.07843865053618,0.06489941513355045,0.018214951526755178,0.004000466942498268,0.0006270170972253969,0.002314441035577803
345,3500,0.09068616333460572,0.07824301097629653,0.06469587863756868,0.01818636047388794,0.004055835427429367,0.0006231694832578156,0.0022550640371194076
346,3510,0.09111321348853152,0.0788888486371857,0.06525095233981602,0.017992046882706846,0.004104048175715404,0.0006332676611314382,0.002320588095961299
347,3520,0.0907049949020257,0.0783954386692131,0.06485068429698726,0.01793541082161541,0.004064469553339556,0.0006057756640928736,0.0022968704140834844
348,3530,0.09065843841412652,0.07863545059472686,0.06495787857726588,0.0180365647138222,0.004054876926847659,0.000633921683940396,0.002298573641494722
349,3540,0.09083737969230343,0.07868686553611223,0.06520755135496706,0.01798558907015191,0.004152066848969435,0.000659201264335548,0.0023082441748027076
350,3550,0.09101289210903278,0.07866124132394971,0.06498854726760642,0.01790501498197319,0.004161044101669815,0.000678167839620226,0.0022635581667324075
351,3560,0.09037751021772952,0.07811001710554313,0.06450641250611405,0.017707276902542618,0.004076038146190217,0.0006459484180826869,0.002312633507520636
352,3570,0.09052768503185395,0.07833442191490579,0.06478727138924849,0.01774123576883631,0.004172704443550896,0.0006400445824157407,0.0023018844760910933
353,3580,0.09118833199179516,0.07882254032016514,0.06528620207902842,0.017852212298588528,0.0041382264016090195,0.0006203896818385568,0.002305632463525425
354,3590,0.09124798587777234,0.07897077666752822,0.0654301010223217,0.01782738766284831,0.004231031505546054,0.0007025368316276307,0.002433100895837572
355,3600,0.09086417109657123,0.07864367371196493,0.06504376375123358,0.017900108568691314,0.004245982889793856,0.0006505886179933047,0.002342942554672091
356,3610,0.0909591060849285,0.07875471804115906,0.06528967351052409,0.01774511033142248,0.004254715643171181,0.0006419756131483731,0.002361332924990254
357,3620,0.09063928080652763,0.07841537212434446,0.06483302336366453,0.01768571332810295,0.0041444050531782095,0.000685376112111663,0.0022548326881996973
358,3630,0.09082099938131066,0.07856466805883149,0.06506208062628296,0.017758978848473012,0.0041819574893504855,0.0006903917409753986,0.002368228049161901
359,3640,0.09131374420507227,0.07910212707935642,0.06541791655304063,0.01765475865830379,0.0041566675756749384,0.000639487319334606,0.0024001227161167165
360,3650,0.09068652307524766,0.07843848585809429,0.06501567163417199,0.01736913930228047,0.004271668884404257,0.0006418393495846421,0.0024002613640617607
361,3660,0.09072395284409318,0.0786869516705637,0.06491038162471656,0.017470435823159235,0.0044583247544048125,0.0006876733198380842,0.002381714413075578
362,3670,0.09132088323007997,0.07891419794795813,0.06538949990638,0.017640586034066826,0.004307876834070082,0.0006858682644480084,0.0025128150855741075
363,3680,0.09146348897157928,0.07906963828297181,0.06555621629602738,0.017651026984851582,0.004437647396675015,0.0006820376874926344,0.0024342040207036026
364,3690,0.09110180522600655,0.07891887944400905,0.06542346773522811,0.017689145721099784,0.004416876905589594,0.0006646953457125797,0.0024674194471060056
365,3700,0.09127535717251282,0.079134563389809,0.06548292127048978,0.01759550985055563,0.004378624803971142,0.0006048794055439628,0.0024144544575089096
366,3710,0.09130270094668606,0.07903406479198653,0.06541003516878727,0.017494078999691312,0.004326340464594642,0.0006632059537562125,0.0025338646170187814
367,3720,0.09141682075961768,0.0791391789066264,0.06544576601019032,0.017374821346382113,0.004378527651946416,0.0006802968274347359,0.002451356421705977
368,3730,0.0908694545158952,0.07851432049450095,0.06505205467672491,0.01732446284289679,0.004294838333901007,0.000703378028405186,0.002519598181025454
369,3740,0.09107042848663097,0.07882785749977364,0.06514593093641952,0.017495615197072996,0.004343553920500086,0.0006505940863009702,0.002411557770407359
370,3750,0.09122783521722827,0.07882627095944715,0.06539682327101302,0.017439197514330103,0.004522017463973857,0.000693067980928912,0.0024963839931429798
371,3760,0.09131325989086586,0.07896781198229144,0.06540159141688517,0.017367596976548598,0.004508702517893746,0.0006618646934630499,0.002424497283680556
372,3770,0.0905806944250692,0.07825247682368514,0.0648649803195725,0.01740768354326457,0.00436527033638613,0.0006995112098673799,0.0024970147291162865
373,3780,0.09143324383597794,0.07914151844291928,0.06557963698593165,0.01726306024977959,0.004505522113443729,0.000751697817477374,0.0025563056984425595
374,3790,0.09086717524341026,0.07864044209716717,0.0650537784643963,0.017115563486265632,0.004451709826495757,0.0007218809089445369,0.002421794017104253
375,3800,0.09131531679943033,0.07919188644854101,0.06564627296350815,0.01731197423729534,0.004476455927600848,0.0007426439719628652,0.0025803224589353753
376,3810,0.09073732281856182,0.07850862852796073,0.06506429365844148,0.017144312387132116,0.004425515320851519,0.000734822564888878,0.0024710729934801076
377,3820,0.09157291355600125,0.07918432641775164,0.06546285708231889,0.016993089273973173,0.004539612689462285,0.0007045139879795612,0.002513803905417673
378,3830,0.09159991961265995,0.0792198725966433,0.06573714397531262,0.01727666731011796,0.004590540208213788,0.0006848789826770571,0.002568957265138073
379,3840,0.09129952676078648,0.07899200707548726,0.06547795840511125,0.01703265152565194,0.004610287177659413,0.0006712472526384572,0.00251602215049931
380,3850,0.09140595912369316,0.07904290265929931,0.06536057541820291,0.01700752221574229,0.004512011492548624,0.0006978560202437554,0.0025854939522439793
381,3860,0.0917062027647526,0.07929304127390999,0.06576074119739275,0.01712459677127531,0.004598271355249852,0.0007237227773322131,0.0025850061746711503
382,3870,0.09091500288372985,0.07866342077362787,0.06530235808961765,0.017163776148992272,0.004555504902340747,0.0007212609059509936,0.0025812338159694258
383,3880,0.0913541122860958,0.07906880350064405,0.06548164024481422,0.016989692722994224,0.004569279644898698,0.0007286449957632343,0.0025528808694945003
384,3890,0.09151222987476115,0.07897852356200587,0.06550451098180808,0.016981171611132283,0.004576462745930032,0.0007281480288273281,0.0025478632915172062
385,3900,0.09133570915357644,0.07889174588791542,0.06536643791061189,0.01697070497268199,0.004710452628406416,0.0006740425620939645,0.002630465808520918
386,3910,0.09117090113453669,0.07883923600073368,0.06535873905264457,0.01693351984443773,0.004635797468784086,0.0006945210513638788,0.0025858507001672985
387,3920,0.09149794774003751,0.07914854347545565,0.0656547224137549,0.016893182117379623,0.0046793351955088805,0.0006706178156237658,0.0026687851846251905
388,3930,0.09119675693965461,0.07887390846032717,0.06546114704389584,0.016681198839161384,0.004673286396585157,0.000705352611236189,0.0026206712562303978
389,3940,0.09168580496155558,0.07938294022680098,0.06590026863994126,0.017039633324346184,0.004661406477893239,0.0006970995332096788,0.0026851000659418476
390,3950,0.09149748094410595,0.07916782613941306,0.06564594145619398,0.016710029325741463,0.004763081609367632,0.0007031431927760469,0.0026095434174705136
391,3960,0.0912332649423858,0.0788736736301086,0.06539431008041117,0.016705913744508,0.004780889911299014,0.0007221203266185857,0.002679940727845478
392,3970,0.09168833956900777,0.07926591907547344,0.06589683138072445,0.016791703470725092,0.004799292327469256,0.0006996543112802122,0.0026359896487373243
393,3980,0.09126001602434772,0.07874527162302367,0.06536926695388255,0.016618320310053697,0.00484152230012015,0.0007005002927897538,0.0026812697842911034
394,3990,0.09127787085341586,0.0789746968201652,0.06553506172537094,0.016540891003521546,0.0048004682503205364,0.0007625827769745124,0.0026532465849764104
395,4000,0.09138185595621354,0.07906691158392556,0.06554454400465463,0.016694106152838152,0.004746666392057266,0.0006925305814038805,0.0026195162326336373
396,4010,0.09167771968516891,0.07934460741220561,0.06604564125500599,0.016881557910105545,0.004765650303058345,0.0007197314373550898,0.0027340155359171694
397,4020,0.09130467979552803,0.07923064436133306,0.06564174030878682,0.01648839210266459,0.004843601524749591,0.0007744372818085516,0.002767634809512169
398,4030,0.09179001451025487,0.079376539512417,0.06582658804009059,0.016712097965040855,0.004779094982911212,0.0008071929863898294,0.0027287607345456177
399,4040,0.09138725070040553,0.07905051874784122,0.06563279560951273,0.016524453427829447,0.004906036920006652,0.0007451803144469035,0.0027283833744834907
400,4050,0.09169469291618182,0.07938464446791851,0.06581900301061315,0.016536019425288383,0.004834607873066317,0.0007006030167442205,0.0027529164117374317
401,4060,0.09123911417419489,0.07891805237694721,0.06547724187273507,0.016513742747299626,0.0048813646650414586,0.0007224802306325241,0.0027611115610227973
402,4070,0.09187118742053313,0.07944745492712127,0.06595217311856505,0.016600419069375656,0.004906333346703824,0.0007404705011960222,0.0028428209697680474
403,4080,0.09165004278345469,0.07929306221464452,0.06593292724015568,0.01659909042248185,0.004881000967554503,0.0007533193730857106,0.002849581510427593
404,4090,0.09179778247766356,0.07943371172209626,0.06609531740732183,0.016489870843415095,0.0049300137357406,0.0007223323846108926,0.0027744418744588854
405,4100,0.0922935836797398,0.07989139769067989,0.06637314805366992,0.01661927145950831,0.005009294192729805,0.0007630554413014532,0.002793644838253161
406,4110,0.0914489258555915,0.07894482057304998,0.06551050098052182,0.016143331470795382,0.0048434424004338466,0.0007954281548661282,0.0028036153063917112
407,4120,0.09165689431198411,0.07919714209172198,0.06570560613029919,0.01625138371487639,0.004892285062955868,0.0007379812674070068,0.0028489362454950286
408,4130,0.09229391020181564,0.07980581789276454,0.06648182145087722,0.016411479329510256,0.00505516967276719,0.0007778639968204099,0.002928187949101324
409,4140,0.09215161965953292,0.07960819514653313,0.0660241570998882,0.01646210295900852,0.004912048629155446,0.0007729012141541079,0.0028034204185760853
410,4150,0.0918293091747545,0.07937285644292014,0.0659434104075691,0.016291820000641534,0.004923459327684899,0.0007321035586899875,0.0028702359021320943
411,4160,0.09174467486501117,0.07927634181846499,0.06588233520938183,0.016351263600932957,0.004980676407381776,0.0007774653123614472,0.002913924918705263
412,4170,0.09201965426946114,0.07955326417384849,0.06619583538169815,0.0164299760215906,0.0050051167317127,0.0007374113350656648,0.002777833515595999
413,4180,0.09262182229587969,0.08004780917402703,0.06666549794231469,0.016413898720434666,0.005089585852090838,0.0007413051603980257,0.0028309216915031027
414,4190,0.09200067266942862,0.07944563536940867,0.06613228206854602,0.016366622343002644,0.005052522604130916,0.0007126795061506117,0.0028360268242563595
415,4200,0.09215099512363203,0.07978654342164727,0.06630162570567512,0.016209616407367736,0.005031173299575783,0.0008052374139519554,0.002846732733587514
416,4210,0.09190763550328902,0.0794857475508375,0.06615948632096463,0.01613785864851355,0.005057260353547001,0.0007984163806869248,0.0029490297464638444
417,4220,0.09207631620054504,0.07972039548405847,0.06619696659470352,0.016335779333487257,0.00516790398054319,0.0007443175771591589,0.0029053901412772016
418,4230,0.09171573181378961,0.07933733311377003,0.06593423664987837,0.016035370404317524,0.005030899391333257,0.0007655716465072347,0.002855047832692768
419,4240,0.0921572033977179,0.07957708463891491,0.06613140407155312,0.016262013935855354,0.005053764108037005,0.0007917253532050605,0.002836809024179888
420,4250,0.09207699227549496,0.07947231990404464,0.06603125983529977,0.016213530398665743,0.0049724797470267965,0.0008171817575789117,0.002878412771578183
421,4260,0.0924943921984438,0.08002731831403441,0.0665661200941789,0.016046416389008833,0.005039907256303441,0.0007732765521516265,0.002921438814028845
422,4270,0.09202656350279477,0.07959661822469768,0.06613696968274392,0.016028656265037095,0.005102806636304731,0.0007677991343574361,0.0028516047496066803
423,4280,0.0919265515223024,0.07945405214370697,0.06599409002625627,0.016110260299125347,0.005206229218411832,0.0007419848062728863,0.0029102704142964374
424,4290,0.09195426366996727,0.07934203832874927,0.06594766902623693,0.015968054038141527,0.005199101827753424,0.0007747536246521923,0.0029028626468983374
425,4300,0.09230971690292936,0.07986626129350444,0.06661107544417633,0.016080868010203204,0.0051268144015703294,0.0008105003456002992,0.0029157719185613187
426,4310,0.09231958569813659,0.07981905609273406,0.06637168413289933,0.016185969171746275,0.005178159257410331,0.0007282458056787208,0.00292250076907915
427,4320,0.09195792726481236,0.07952617589983967,0.066049043982624,0.01590511255468321,0.005118379384237133,0.0007529192481843794,0.002924919603797705
428,4330,0.09261662789273907,0.08015366719725725,0.06669891024856128,0.016097710297538877,0.00527794783886372,0.0007652748867393168,0.0030081425247949064
429,4340,0.09229777957640661,0.07982264487282784,0.06637796228666584,0.016020770087552743,0.005276883557666092,0.0008081603409678606,0.002931262356233655
430,4350,0.09197493146562538,0.07941136434527774,0.06603716574422745,0.015767636881046546,0.0051744902574670576,0.000803916912714889,0.0030105681195974434
431,4360,0.09196394340511617,0.07948895646402052,0.06610517949364975,0.015922415784543013,0.005272932624586823,0.0007649439884240509,0.0029759673493867955
432,4370,0.09260963398735772,0.07994666043438516,0.06638779641376019,0.015959874818783026,0.005136154657960948,0.0007735575980884424,0.0030148053203234455
433,4380,0.09285116975554734,0.08034715874837128,0.06681669454114078,0.01595530036366465,0.005317015421714864,0.0007991627934112522,0.0029985317282822193
434,4390,0.09241592415013894,0.07987319518874778,0.066504560082093,0.015819045844769695,0.00516843691345341,0.0007907095571480326,0.0029880689634665483
435,4400,0.09266976145563749,0.08006600008119731,0.0665805813606124,0.015880739331794624,0.005303274978322136,0.0007707684840523031,0.003027932480196037
436,4410,0.09248836460710733,0.08002282303795691,0.06645787903063806,0.01588294661635756,0.005261642048603632,0.0008525360679027733,0.003035004199148553
437,4420,0.09276068949266825,0.08019128406832092,0.06663404083062961,0.015764924809531577,0.005365741663796802,0.0007951037078658474,0.003079214321533656
438,4430,0.09264303533237409,0.08002497669746522,0.06669260864712571,0.016062912319122557,0.005362147030699016,0.000804804696101765,0.003039133175871545
439,4440,0.09269385569161648,0.08002547050860895,0.06665767046053547,0.015857620579785403,0.005213984200814598,0.0008162852215024588,0.0030250747157008094
440,4450,0.09236609812232385,0.07982740346035248,0.06647601562584593,0.015652314100196466,0.005380858940286603,0.0007663738725461298,0.0030041374564327883
441,4460,0.09266104753277894,0.0798996629000209,0.06631835404868368,0.015625412965494707,0.005312988800976461,0.0007850849477531074,0.0030997940878958762
442,4470,0.09239486733169266,0.07989608943841872,0.06642682384808568,0.015648364356350128,0.005332284070985956,0.0007755504278723107,0.003092604799775432
443,4480,0.09234632852923755,0.07982369609317586,0.06640205508209368,0.01583357141188668,0.005453346486050394,0.0007738301658404293,0.0030165600853369365
444,4490,0.0925909312740426,0.08004990335113203,0.06659322309620869,0.01555652044936939,0.005377887504545368,0.0008068027406174044,0.0031294257526171747
445,4500,0.09248491739954588,0.07994345592512389,0.06659396600427843,0.015586050550450717,0.005455535741373565,0.0007650291499397413,0.003065790118045013
446,4510,0.09300413093273682,0.08046463004387364,0.0669494967084332,0.015629798772826133,0.005380290912603967,0.0008432422246089569,0.0030897015316117436
447,4520,0.09282160456149231,0.08019234491075017,0.06679727858748567,0.015601375593634158,0.005399949382918223,0.0008080868231826235,0.0031844099388128808
448,4530,0.09264727744114551,0.07989284588717302,0.06640879115651517,0.015504046524627012,0.0054207374724235735,0.0007320017363485541,0.0031185890384077923
449,4540,0.0931367659004432,0.08043802520509422,0.06677378594196083,0.01568964862027523,0.005462845524979455,0.0008289274296599259,0.0031945770569988554
450,4550,0.09296011488752869,0.08036612691585449,0.06681573110056868,0.015651172622425245,0.005421225613230565,0.0008058017727639,0.0031971178504363127
451,4560,0.09271297322037049,0.08013402544683537,0.0666343780363105,0.015354072660075917,0.005321111020981886,0.0007993212282547621,0.0031552465373108347
